,substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition,Unnamed: 23
392,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,OC(C1CCCN1)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],50,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
393,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,OC2=CC=CC1=CC=CN=C12,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],58,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
394,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],70,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
395,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],74,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
396,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,N[C@H]1[C@H](N)CCCC1,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
397,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,O[C@H]1[C@H](O)CCCC1,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],82,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
398,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,CNCCNC,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],88,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
399,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,C1(P(C3=CC=CC=C3)C2=CC=CC=C2)=CC=CC=C1,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],53,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
432,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,70,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 1,article,ullmann,phenol,acetophenone,N2,
435,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OCCO,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,41,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
436,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC1=[C@@]([C@@]2=C(O)C=CC3=C2C=CC=C3)C4=CC=CC=C4C=C1,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,39,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
437,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],N1(CC2)CCN2CC1,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,52,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
438,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],O[C@H]1[C@H](O)CCCC1,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,48,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
439,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],N[C@H]1[C@H](N)CCCC1,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,23,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
440,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,31,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
442,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,38,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
443,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],NC(C(O)=O)CC(C)C,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,20,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
444,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],CC(C(O)=O)N,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,50,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Scheme 2,article,ullmann,phenol,acetophenone,N2,
445,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,5,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
446,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,39,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
447,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,CC(C)([O-])C.[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,41,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
448,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,25,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
449,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,C(=O)([O-])[O-].[Na+].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,11,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
450,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,[OH-].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,24,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
451,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,[OH-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
452,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,CCN(CC)CC,OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,8,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
453,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
454,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCCC1,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
455,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,C1COCCO1,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,0,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
456,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,0,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
457,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CO,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,14,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,20.0,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
458,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CCO,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,21,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
459,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CN(C=O)C,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,30,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
460,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CS(C)=O,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,11,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
461,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,135,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,49,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
462,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,25,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
463,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,33,https://doi.org/10.1002/slct.201800541,optimization,1.5,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
464,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,55h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,56,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
465,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,45h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,46,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,N2,
469,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.2,0.4,2.0,Table 2,article,ullmann,phenol,acetophenone,,
470,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,36,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.3,0.6,2.0,Table 3,article,ullmann,phenol,acetophenone,N2,
471,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,48,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.25,0.5,2.0,Table 3,article,ullmann,phenol,acetophenone,N2,
472,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,61,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.15,0.3,2.0,Table 3,article,ullmann,phenol,acetophenone,N2,
473,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,56,https://doi.org/10.1002/slct.201800541,optimization,2.0,1.0,0.1,0.2,2.0,Table 3,article,ullmann,phenol,acetophenone,N2,
474,OC1=CC=C(C)C=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=C(C)C=C2)C=C1,62,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,cresol,acetophenone,N2,
476,OC1=CC=CC=C1,BrC1=CC=C(C(C)=O)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,32,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,phenol,acetophenone,N2,
477,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,65h,120,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],33,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,phenol,nitrobenzene,N2,
478,OC1=CC=C(C)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,65h,120,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,35,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,cresol,nitrobenzene,N2,
479,OC1=CC=C(OC)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,65h,120,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],43,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,methoxyphenol,nitrobenzene,N2,
480,OC1=CC=C(C=CC=C2)C2=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,65h,120,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=[N+](C1=CC=C(OC2=CC=C(C=CC=C3)C3=C2)C=C1)[O-],31,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,naphthol,nitrobenzene,N2,
481,OC1=CC=C(Cl)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,65h,120,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,ClC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,49,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,scheme 3,article,ullmann,phenol,nitrobenzene,N2,
482,OC1=CC=CC=C1,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,N#CC1=CC=C(OC2=CC=CC=C2)C=C1,75,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,phenol,benzonitrile,N2,
483,OC1=CC=C(C)C=C1,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC(C=C1)=CC=C1OC2=CC=C(C#N)C=C2,86,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,cresol,benzonitrile,N2,
484,OC1=CC=C(OC)C=C1,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,N#CC1=CC=C(OC2=CC=C(OC)C=C2)C=C1,93,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,methoxyphenol,benzonitrile,N2,
486,OC1=CC=C(Cl)C=C1,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,ClC(C=C1)=CC=C1OC2=CC=C(C#N)C=C2,63,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,phenol,benzonitrile,N2,
487,CC1=CC=CC=C1O,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC=CC=C1OC2=CC=C(C#N)C=C2,81,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,CbenzeneO,benzonitrile,N2,
488,OC1=CC=CC(C)=C1,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC(C)=CC(C#CC2=CC=CC=C2)=C1,70,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,cresol,benzonitrile,N2,
489,OC1=CC=CC=C1Cl,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,ClC1=CC=CC=C1OC2=CC=C(C#N)C=C2,50,https://doi.org/10.1002/slct.201800541,scope,2.0,1.0,0.2,0.4,2.0,Scheme 3,article,ullmann,phenolCl,benzonitrile,N2,
492,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,O1CCCC1,16 h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,41,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1.0,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar,
495,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,O1CCCC1,16 h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,90,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1.0,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar,
496,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16 h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,94,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1.0,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar,
497,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,93,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1.0,1.5,0.05,0.05,1.5,Table 1,article,suzuki,borinane,pyridine,Ar,
498,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16 h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,46,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1.0,1.5,0.12,0.12,0.5,Table 1,article,suzuki,borinane,pyridine,Ar,
499,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16 h,60,Cl[Co]Cl,CC(C)(C)[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,7,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1.0,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar,
501,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16 h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,0,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1.0,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar,
505,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16 h,60,Cl[Fe]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,0,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1.0,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar,
507,CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16 h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,92,https://doi.org/10.1021/acs.organomet.7b00726,scope,1.0,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar,
