substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,effective_reagents,effective_reagents_covalent,ligand,effective_ligand,PRODUCT,isolated_yield,couplingpartner_class,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,2_steps,scheme_table,review,Mechanism,reaction_condition
FC1=CC=C(B(O)O)C=C1,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC1=CC=C(C#CC2=CC=C(F)C=C2)C=C1,83,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.044,optimization,3,1,0.1,0.2,4,,table.4,Research_Article,suzuki,N3
OB(O)C1=CC=C(Cl)C=C1,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC1=CC=C(C#CC2=CC=C(Cl)C=C2)C=C1,69,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.045,optimization,3,1,0.1,0.2,4,,table.5,Research_Article,suzuki,N4
OB(O)C1=CC=C(C(C)=O)C=C1,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC(C=C2)=CC=C2C#CC1=CC=C(C(C)=O)C=C1,44,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.046,optimization,3,1,0.1,0.2,4,,table.6,Research_Article,suzuki,N5
OB(O)C1=CC=C(C(C)=O)C=C1,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC1=CC=C(C#CC2=CC=C(C=O)C=C2)C=C1,39,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.047,optimization,3,1,0.1,0.2,4,,table.7,Research_Article,suzuki,N6
OB(O)C1=CC=C(OC)C=C1,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC2=CC=C(C=C2)C#CC1=CC=C(OC)C=C1,31,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.048,optimization,3,1,0.1,0.2,4,,table.8,Research_Article,suzuki,N7
OB(C1=CC=CC=C1)O,BrC#CC1=CC=C(OC)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,COC1=CC=C(C#CC2=CC=CC=C2)C=C1,63,1-ethynyl-4-methoxybenzene,https://doi.org/10.1016/j.jcat.2019.03.049,optimization,3,1,0.1,0.2,4,,table.9,Research_Article,suzuki,N8
FC1=CC=C(B(O)O)C=C1,BrC#CC1=CC=C(OC)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,FC(C=C2)=CC=C2C#CC1=CC=C(OC)C=C1,61,1-ethynyl-4-methoxybenzene,https://doi.org/10.1016/j.jcat.2019.03.050,optimization,3,1,0.1,0.2,4,,table.10,Research_Article,suzuki,N9
OB(O)C1=CC=C(Cl)C=C1,BrC#CC1=CC=C(OC)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,ClC(C=C2)=CC=C2C#CC1=CC=C(OC)C=C1,55,1-ethynyl-4-methoxybenzene,https://doi.org/10.1016/j.jcat.2019.03.051,optimization,3,1,0.1,0.2,4,,table.11,Research_Article,suzuki,N10
OB(O)C1=CC=C(OC)C=C1,BrC#CC1=CC=C(OC)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,COC1=CC=C(C#CC2=CC=C(OC)C=C2)C=C1,51,1-ethynyl-4-methoxybenzene,https://doi.org/10.1016/j.jcat.2019.03.052,optimization,3,1,0.1,0.2,4,,table.12,Research_Article,suzuki,N11
OB(C1=CC=CC=C1)O,BrC#CC1=CC=CC=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,98,phenylacetylene,https://doi.org/10.1016/j.jcat.2019.03.053,optimization,3,1,0.1,0.2,4,,table.13,Research_Article,suzuki,N12
OB(O)C1=CC=C(Cl)C=C1,BrC#CC1=CC=CC=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,ClC(C=C2)=CC=C2C#CC1=CC=CC=C1,75,phenylacetylene,https://doi.org/10.1016/j.jcat.2019.03.054,optimization,3,1,0.1,0.2,4,,table.14,Research_Article,suzuki,N13
OB(O)C1=CC=C(OC)C=C1,BrC#CC1=CC=CC=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,55,phenylacetylene,https://doi.org/10.1016/j.jcat.2019.03.055,optimization,3,1,0.1,0.2,4,,table.15,Research_Article,suzuki,N14
OB(C1=CC=CC=C1)OC,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC1=CC=C(C#CC2=C(C)C=CC=C2)C=C1,49,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.056,optimization,3,1,0.1,0.2,4,,table.16,Research_Article,suzuki,N15
OB(O)C1=CC=CC(Cl)=C1,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC1=CC=C(C#CC2=C(C)C=CC=C2)C=C1,82,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.057,optimization,3,1,0.1,0.2,4,,table.17,Research_Article,suzuki,N16
OB(O)C1=CC=CC(Cl)=C1,BrC#CC1=CC=CC=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,ClC1=CC=CC(C#CC2=CC=CC=C2)=C1,89,phenylacetylene,https://doi.org/10.1016/j.jcat.2019.03.058,optimization,3,1,0.1,0.2,4,,table.18,Research_Article,suzuki,N17
OB(O)C1=CC=CN=C1,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC1=CC=C(C#CC2=CN=CC=C2)C=C1,0,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.059,optimization,3,1,0.1,0.2,4,,table.19,Research_Article,suzuki,N18
CC(C)C(B(O)O)\C=C/CC,CC1=CC=C(C#CBr)C=C1,O1CCCC1,48h,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,CC1=CC=C(C#CC(C(C)C)/C=C\CC)C=C1,0,1-ethynyl-4-methylbenzene,https://doi.org/10.1016/j.jcat.2019.03.060,optimization,3,1,0.1,0.2,4,,table.20,Research_Article,suzuki,N19
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,36h,130,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],20,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Scheme 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,CNCCNC,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],42,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Scheme 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,O=C(C1=NC=CC=C1)O,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],76,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,C1(P(C3=CC=CC=C3)C2=CC=CC=C2)=CC=CC=C1,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],49,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],38,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,OC(C1CCCN1)=O,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],50,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,CC(C(O)=O)N,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],47,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],75,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,NC(C(O)=O)CC(C)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],68,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,NC(C(O)=O)CC(C)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],53,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.15,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,NC(C(O)=O)C(CC)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],52,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,O[C@H]1[C@H](O)CCCC1,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],53,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 1,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],50,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.15,0.3,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CCO,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],23,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC1=CC=CC=C1,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],0,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CCO,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],39,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],C(=O)([O-])[O-].[Na+].[Na+].[O],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],C(=O)([O-])[O-].[Na+].[Na+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[Na+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],46,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],C(=O)(O)[O-].[Na+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],CC(C)(C)[O-].[K+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],63,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],CC(C)(C)[O-].[Na+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],58,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 2,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],67,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.05,0.1,2,,Table 3,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],78,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 3,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.1,0.2,2,,Table 3,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],95,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.15,0.3,2,,Table 3,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],96,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.15,0.3,2,,Table 3,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],28,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,,,2,,Table 3,article,ullmann,N2
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],77,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1,0.15,0.3,2,,Table 3,article,ullmann,N2
OC1=CC=CC=C1,BrC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],42,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=CC=C1,ClC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],18,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=C(OC)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,COC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,60,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
CC1=CC=CC=C1O,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,CC1=CC=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,71,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=C(C)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,CC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,81,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=C(Cl)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,ClC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,90,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
ClC1=CC=C(O)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,ClC1=CC=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,76,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=C(C=CC=C2)C2=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C1=CC=C(OC2=CC=C(C=CC=C3)C3=C2)C=C1)[O-],24,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CN=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C1=CC=C(OC2=CN=CC=C2)C=C1)[O-],40,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=C(OC)C=C1,CC1=C(I)C=CC([N+]([O-])=O)=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,CC1=C(OC2=CC=C(OC)C=C2)C=CC([N+]([O-])=O)=C1,17,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=C(C#N)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C1=CC=C(OC2=CC=C(C#N)C=C2)C=C1)[O-],1,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=C([N+]([O-])=O)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,O=[N+](C1=CC=C(OC2=CC=C([N+]([O-])=O)C=C2)C=C1)[O-],0,Nitrobenzene,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 4,article,ullmann,N2
OC1=CC=C(OC)C=C1,IC1=CC=C(C#N)C=C1,CC#N,24h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,N#CC1=CC=C(OC2=CC=C(OC)C=C2)C=C1,55,benzonitrile,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 5,article,ullmann,N2
OC1=CC=C(C)C=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,CC(C=C1)=CC=C1OC2=CC=C(C#N)C=C2,45,benzonitrile,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 5,article,ullmann,N2
CC1=CC=CC=C1O,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],,,CC(C(N)C(O)=O)C,,CC1=CC=CC=C1OC2=CC=C(C#N)C=C2,43,benzonitrile,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1,0.15,0.3,2,,Table 5,article,ullmann,N2
